Episode,Word,Score
Ep4,pick,0.025689856019760746
Ep4,dream,0.025689856019760746
Ep4,term,0.025689856019760746
Ep4,improve,0.025689856019760746
Ep4,flashback,0.025689856019760746
Ep4,brother,0.02634596951694379
Ep4,work,0.02634596951694379
Ep4,itoshi,0.02634596951694379
Ep4,fuck,0.02634596951694379
Ep4,actual,0.02634596951694379
Ep4,arc,0.02634596951694379
Ep4,soccer,0.026812065197054688
Ep4,dont,0.026812065197054688
Ep4,scene,0.026812065197054688
Ep4,feel,0.026812065197054688
Ep4,come,0.026812065197054688
Ep4,give,0.026812065197054688
Ep4,great,0.026812065197054688
Ep4,boy,0.026812065197054688
Ep4,looked,0.026812065197054688
Ep4,part,0.026812065197054688
Ep4,number,0.02813406475355476
Ep4,hiori,0.02813406475355476
Ep4,dribbling,0.02813406475355476
Ep4,itll,0.02813406475355476
Ep4,enjoying,0.02813406475355476
Ep4,studio,0.028262566583086214
Ep4,focus,0.028262566583086214
Ep4,take,0.028661906565494846
Ep4,sure,0.028661906565494846
Ep4,could,0.028661906565494846
Ep4,minute,0.028661906565494846
Ep4,kind,0.028661906565494846
Ep4,kinda,0.028661906565494846
Ep4,isnt,0.028661906565494846
Ep4,thing,0.028661906565494846
Ep4,story,0.028661906565494846
Ep4,crazy,0.028661906565494846
Ep4,done,0.028661906565494846
Ep4,show,0.028661906565494846
Ep4,almost,0.028661906565494846
Ep4,animator,0.030381266344345924
Ep4,went,0.030381266344345924
Ep4,half,0.03064889434650195
Ep4,probably,0.03064889434650195
Ep4,reflex,0.031125534476624216
Ep4,spoiled,0.031125534476624216
Ep4,decided,0.03274977116769039
Ep4,master,0.03274977116769039
Ep4,decent,0.03274977116769039
Ep4,maybe,0.0327950046431936
Ep4,new,0.0327950046431936
Ep4,favorite,0.0327950046431936
Ep4,previous,0.0327950046431936
Ep4,bad,0.033515081496318364
Ep4,love,0.033515081496318364
Ep4,bit,0.033515081496318364
Ep4,though,0.033515081496318364
Ep4,go,0.033515081496318364
Ep4,far,0.033515081496318364
Ep4,play,0.033515081496318364
Ep4,know,0.033515081496318364
Ep4,frame,0.033515081496318364
Ep4,right,0.033515081496318364
Ep4,ep,0.033515081496318364
Ep4,every,0.033515081496318364
Ep4,doesnt,0.033515081496318364
Ep4,yeah,0.033515081496318364
Ep4,fun,0.035127959355925054
Ep4,turned,0.03543496047136705
Ep4,lost,0.03543496047136705
Ep4,bruh,0.03543496047136705
Ep4,technique,0.03543496047136705
Ep4,ability,0.03543496047136705
Ep4,aint,0.03582738320686856
Ep4,someone,0.03582738320686856
Ep4,already,0.03582738320686856
Ep4,please,0.03582738320686856
Ep4,bl,0.03768342211078162
Ep4,movie,0.03768342211078162
Ep4,say,0.038311117933127435
Ep4,funny,0.038311117933127435
Ep4,guy,0.038311117933127435
Ep4,stop,0.038311117933127435
Ep4,backstory,0.03853478402964112
Ep4,lil,0.03853478402964112
Ep4,spent,0.03853478402964112
Ep4,boring,0.03853478402964112
Ep4,crap,0.03853478402964112
Ep4,actually,0.04021809779558203
Ep4,mean,0.04021809779558203
Ep4,getting,0.04021809779558203
Ep4,first,0.04021809779558203
Ep4,best,0.04021809779558203
Ep4,goal,0.04021809779558203
Ep4,back,0.04021809779558203
Ep4,couldnt,0.04050835512579456
Ep4,improved,0.04050835512579456
Ep4,move,0.040993755803992
Ep4,op,0.04220109713033214
Ep4,yapping,0.04220109713033214
Ep4,tho,0.04299285984824227
Ep4,guess,0.04299285984824227
Ep4,football,0.04299285984824227
Ep4,running,0.04366636155692053
Ep4,ok,0.04390994919490632
Ep4,everything,0.04597334151975293
Ep4,obsession,0.04668830171493632
Ep4,cant,0.04692111409484571
Ep4,always,0.04692111409484571
Ep4,least,0.04692111409484571
Ep4,level,0.04692111409484571
Ep4,end,0.04692111409484571
Ep4,thats,0.04692111409484571
Ep4,player,0.04692111409484571
Ep4,rin,0.04692111409484571
Ep4,way,0.04692111409484571
Ep4,png,0.04710427763847703
Ep4,main,0.04710427763847703
Ep4,pm,0.04710427763847703
Ep4,copy,0.04724661396182273
Ep4,point,0.05015833648961598
Ep4,watching,0.05015833648961598
Ep4,original,0.05247331457688704
Ep4,liked,0.05269193903388758
Ep4,got,0.053624130394109376
Ep4,look,0.053624130394109376
Ep4,much,0.053624130394109376
Ep4,interesting,0.05363556510637841
Ep4,bro,0.05363556510637841
Ep4,used,0.05652513316617243
Ep4,moment,0.05732381313098969
Ep4,anymore,0.057391258125588804
Ep4,well,0.06032714669337305
Ep4,think,0.06032714669337305
Ep4,manga,0.06032714669337305
Ep4,team,0.06032714669337305
Ep4,game,0.06032714669337305
Ep4,movement,0.0612977886930039
Ep4,also,0.0644892897723634
Ep4,two,0.0644892897723634
Ep4,isagi,0.06703016299263673
Ep4,yukimiya,0.0708699209427341
Ep4,want,0.07165476641373712
Ep4,animated,0.07165476641373712
Ep4,make,0.07165476641373712
Ep4,one,0.07373317929190039
Ep4,skill,0.07641613272461092
Ep4,copying,0.07781383619156054
Ep4,he,0.07882024305511083
Ep4,see,0.08043619559116406
Ep4,character,0.08043619559116406
Ep4,lol,0.08713921189042774
Ep4,anime,0.08713921189042774
Ep4,really,0.08713921189042774
Ep4,talk,0.0901862627687824
Ep4,last,0.09384222818969142
Ep4,blue,0.09384222818969142
Ep4,even,0.10054524448895508
Ep4,lock,0.10054524448895508
Ep4,get,0.10724826078821875
Ep4,time,0.10724826078821875
Ep4,im,0.10724826078821875
Ep4,sae,0.10727113021275682
Ep4,chameleon,0.10893937066818475
Ep4,season,0.1206542933867461
Ep4,better,0.1206542933867461
Ep4,hope,0.1218131029033531
Ep4,good,0.1407633422845371
Ep4,match,0.15416937488306445
Ep4,reos,0.15562767238312109
Ep4,like,0.16087239118232813
Ep4,still,0.16087239118232813
Ep4,animation,0.23460557047422853
Ep4,nagi,0.2451911547720156
Ep4,episode,0.3150417660653926
Ep4,reo,0.37714255339672637
Ep5,around,0.008164407289186272
Ep5,let,0.008164407289186272
Ep5,malbadge,0.008164407289186272
Ep5,manga,0.008164407289186272
Ep5,wont,0.008164407289186272
Ep5,update,0.008164407289186272
Ep5,bunkasai,0.008164407289186272
Ep5,topic,0.008164407289186272
Ep5,behold,0.008164407289186272
Ep5,thought,0.008164407289186272
Ep5,ticket,0.008164407289186272
Ep5,brought,0.008164407289186272
Ep5,stuff,0.008164407289186272
Ep5,candy,0.008164407289186272
Ep5,everyone,0.008164407289186272
Ep5,piece,0.008164407289186272
Ep5,goal,0.008164407289186272
Ep5,fmmatron,0.008164407289186272
Ep5,httpsimgurcomamanrqo,0.008164407289186272
Ep5,ive,0.008164407289186272
Ep5,httpsimgurcomarsqzlso,0.008164407289186272
Ep5,httpsimgurcomatzbq,0.008164407289186272
Ep5,httpsimgurcomauiueljd,0.008164407289186272
Ep5,httpsimgurcomaxhyxqt,0.008164407289186272
Ep5,httpsimgurcomannzke,0.008164407289186272
Ep5,httpsimgurcomansutgkk,0.008164407289186272
Ep5,next,0.008164407289186272
Ep5,nice,0.008164407289186272
Ep5,httpsimgurcomaopmbp,0.008164407289186272
Ep5,salvation,0.008164407289186272
Ep5,kekeke,0.008164407289186272
Ep5,looked,0.008164407289186272
Ep5,ranked,0.008164407289186272
Ep5,mistake,0.008164407289186272
Ep5,repetitive,0.008164407289186272
Ep5,aint,0.00872769319205623
Ep5,abusive,0.00872769319205623
Ep5,animated,0.00872769319205623
Ep5,isagis,0.00872769319205623
Ep5,oh,0.00872769319205623
Ep5,offline,0.00872769319205623
Ep5,minute,0.00872769319205623
Ep5,harassing,0.00872769319205623
Ep5,overall,0.00872769319205623
Ep5,guess,0.00872769319205623
Ep5,hide,0.00872769319205623
Ep5,newbie,0.00872769319205623
Ep5,fan,0.00872769319205623
Ep5,read,0.00872769319205623
Ep5,posted,0.00872769319205623
Ep5,please,0.00872769319205623
Ep5,damn,0.00872769319205623
Ep5,derogatory,0.00872769319205623
Ep5,sensitive,0.00872769319205623
Ep5,seek,0.00872769319205623
Ep5,fatamorganacalledworldthing,0.00872769319205623
Ep5,second,0.00872769319205623
Ep5,enough,0.00872769319205623
Ep5,anything,0.00872769319205623
Ep5,thing,0.00872769319205623
Ep5,awesomeness,0.00872769319205623
Ep5,story,0.00872769319205623
Ep5,brazilian,0.00872769319205623
Ep5,could,0.00872769319205623
Ep5,controversial,0.00872769319205623
Ep5,crazy,0.00872769319205623
Ep5,devolve,0.00872769319205623
Ep5,watching,0.00872769319205623
Ep5,many,0.00933274086009489
Ep5,eye,0.00933274086009489
Ep5,ever,0.00933274086009489
Ep5,funny,0.00933274086009489
Ep5,wouldnt,0.00933274086009489
Ep5,hard,0.00933274086009489
Ep5,half,0.00933274086009489
Ep5,movement,0.00933274086009489
Ep5,everything,0.00933274086009489
Ep5,somehow,0.00933274086009489
Ep5,stop,0.00933274086009489
Ep5,making,0.00933274086009489
Ep5,win,0.00933274086009489
Ep5,anyway,0.00933274086009489
Ep5,become,0.00933274086009489
Ep5,worse,0.00933274086009489
Ep5,world,0.00933274086009489
Ep5,watch,0.00933274086009489
Ep5,aura,0.009986242126070917
Ep5,away,0.009986242126070917
Ep5,left,0.009986242126070917
Ep5,cgi,0.009986242126070917
Ep5,talking,0.009986242126070917
Ep5,super,0.009986242126070917
Ep5,style,0.009986242126070917
Ep5,although,0.009986242126070917
Ep5,heart,0.009986242126070917
Ep5,adaptation,0.009986242126070917
Ep5,previous,0.009986242126070917
Ep5,help,0.009986242126070917
Ep5,saw,0.009986242126070917
Ep5,saying,0.009986242126070917
Ep5,shido,0.009986242126070917
Ep5,showing,0.009986242126070917
Ep5,chance,0.010696638446607183
Ep5,call,0.010696638446607183
Ep5,intense,0.010696638446607183
Ep5,compared,0.010696638446607183
Ep5,mostly,0.010696638446607183
Ep5,expecting,0.010696638446607183
Ep5,shine,0.010696638446607183
Ep5,asf,0.010696638446607183
Ep5,beginning,0.010696638446607183
Ep5,truly,0.010696638446607183
Ep5,matter,0.010696638446607183
Ep5,kick,0.010696638446607183
Ep5,awesome,0.010696638446607183
Ep5,using,0.010696638446607183
Ep5,trying,0.010696638446607183
Ep5,liked,0.010696638446607183
Ep5,slide,0.010696638446607183
Ep5,imagine,0.010696638446607183
Ep5,shidous,0.010696638446607183
Ep5,fun,0.010696638446607183
Ep5,ok,0.010696638446607183
Ep5,hand,0.010696638446607183
Ep5,plan,0.010696638446607183
Ep5,poor,0.010696638446607183
Ep5,future,0.010696638446607183
Ep5,wtf,0.010696638446607183
Ep5,actual,0.010696638446607183
Ep5,literally,0.010696638446607183
Ep5,person,0.011474789573335269
Ep5,scoring,0.011474789573335269
Ep5,eps,0.011474789573335269
Ep5,fire,0.011474789573335269
Ep5,content,0.011474789573335269
Ep5,solid,0.011474789573335269
Ep5,couldve,0.011474789573335269
Ep5,thanks,0.011474789573335269
Ep5,hey,0.011474789573335269
Ep5,came,0.011474789573335269
Ep5,choice,0.011474789573335269
Ep5,started,0.011474789573335269
Ep5,try,0.011474789573335269
Ep5,taste,0.011474789573335269
Ep5,bl,0.011474789573335269
Ep5,knew,0.011474789573335269
Ep5,visuals,0.011474789573335269
Ep5,towards,0.011474789573335269
Ep5,art,0.011474789573335269
Ep5,use,0.011474789573335269
Ep5,happened,0.011474789573335269
Ep5,png,0.011474789573335269
Ep5,listmanga,0.011474789573335269
Ep5,glad,0.011474789573335269
Ep5,played,0.011474789573335269
Ep5,place,0.011474789573335269
Ep5,powerpoint,0.011474789573335269
Ep5,huge,0.011474789573335269
Ep5,set,0.011474789573335269
Ep5,effort,0.011474789573335269
Ep5,must,0.011474789573335269
Ep5,imo,0.012334995735364451
Ep5,alone,0.012334995735364451
Ep5,indeed,0.012334995735364451
Ep5,couple,0.012334995735364451
Ep5,genuinely,0.012334995735364451
Ep5,became,0.012334995735364451
Ep5,today,0.012334995735364451
Ep5,later,0.012334995735364451
Ep5,trash,0.012334995735364451
Ep5,weird,0.012334995735364451
Ep5,animator,0.012334995735364451
Ep5,weve,0.012334995735364451
Ep5,bachiras,0.012334995735364451
Ep5,chapter,0.012334995735364451
Ep5,together,0.012334995735364451
Ep5,complain,0.012334995735364451
Ep5,soon,0.012334995735364451
Ep5,formation,0.012334995735364451
Ep5,step,0.012334995735364451
Ep5,chill,0.012334995735364451
Ep5,cooked,0.012334995735364451
Ep5,worked,0.012334995735364451
Ep5,wonder,0.012334995735364451
Ep5,hair,0.012334995735364451
Ep5,onto,0.012334995735364451
Ep5,goat,0.012334995735364451
Ep5,card,0.013296624410219914
Ep5,japanese,0.013296624410219914
Ep5,chose,0.013296624410219914
Ep5,attention,0.013296624410219914
Ep5,true,0.013296624410219914
Ep5,ah,0.013296624410219914
Ep5,ahh,0.013296624410219914
Ep5,build,0.013296624410219914
Ep5,tension,0.013296624410219914
Ep5,certainly,0.013296624410219914
Ep5,cause,0.013296624410219914
Ep5,somewhat,0.013296624410219914
Ep5,spot,0.013296624410219914
Ep5,properly,0.013296624410219914
Ep5,noticed,0.013296624410219914
Ep5,draw,0.013296624410219914
Ep5,example,0.013296624410219914
Ep5,serious,0.013296624410219914
Ep5,easily,0.013296624410219914
Ep5,shown,0.013296624410219914
Ep5,expectation,0.013296624410219914
Ep5,room,0.013296624410219914
Ep5,plot,0.013296624410219914
Ep5,popular,0.013296624410219914
Ep5,ability,0.01438682908549876
Ep5,yukimiya,0.01438682908549876
Ep5,pacing,0.01438682908549876
Ep5,leading,0.01438682908549876
Ep5,twitter,0.01438682908549876
Ep5,trait,0.01438682908549876
Ep5,battle,0.01438682908549876
Ep5,basically,0.01438682908549876
Ep5,buzzword,0.01438682908549876
Ep5,kid,0.01438682908549876
Ep5,knowing,0.01438682908549876
Ep5,cringe,0.01438682908549876
Ep5,deal,0.01438682908549876
Ep5,infested,0.01438682908549876
Ep5,stupid,0.01438682908549876
Ep5,complete,0.01438682908549876
Ep5,consistent,0.01438682908549876
Ep5,cuz,0.01438682908549876
Ep5,fighting,0.01438682908549876
Ep5,refuse,0.01438682908549876
Ep5,old,0.01438682908549876
Ep5,ngl,0.01438682908549876
Ep5,forced,0.01438682908549876
Ep5,fight,0.01438682908549876
Ep5,fantastic,0.01438682908549876
Ep5,pulled,0.01438682908549876
Ep5,sendou,0.01438682908549876
Ep5,shounen,0.01438682908549876
Ep5,zone,0.015645378019513448
Ep5,biggest,0.015645378019513448
Ep5,th,0.015645378019513448
Ep5,unless,0.015645378019513448
Ep5,credit,0.015645378019513448
Ep5,cold,0.015645378019513448
Ep5,counter,0.015645378019513448
Ep5,static,0.015645378019513448
Ep5,jinpachi,0.015645378019513448
Ep5,mc,0.015645378019513448
Ep5,stick,0.015645378019513448
Ep5,missing,0.015645378019513448
Ep5,substitution,0.015645378019513448
Ep5,wall,0.015645378019513448
Ep5,deserves,0.015645378019513448
Ep5,obviously,0.015645378019513448
Ep5,result,0.015645378019513448
Ep5,putting,0.015645378019513448
Ep5,within,0.015645378019513448
Ep5,yet,0.016328814578372545
Ep5,love,0.016328814578372545
Ep5,view,0.016328814578372545
Ep5,badge,0.016328814578372545
Ep5,finally,0.016328814578372545
Ep5,power,0.016328814578372545
Ep5,excited,0.016328814578372545
Ep5,malbadges,0.016328814578372545
Ep5,thats,0.016328814578372545
Ep5,comment,0.016328814578372545
Ep5,longer,0.016328814578372545
Ep5,season,0.016328814578372545
Ep5,every,0.016328814578372545
Ep5,high,0.016328814578372545
Ep5,great,0.016328814578372545
Ep5,tied,0.0171339254667778
Ep5,rival,0.0171339254667778
Ep5,positive,0.0171339254667778
Ep5,victory,0.0171339254667778
Ep5,reference,0.0171339254667778
Ep5,red,0.0171339254667778
Ep5,setup,0.0171339254667778
Ep5,midfielder,0.0171339254667778
Ep5,nicely,0.01745538638411246
Ep5,third,0.01745538638411246
Ep5,kinda,0.01745538638411246
Ep5,there,0.01745538638411246
Ep5,likely,0.01745538638411246
Ep5,psychic,0.01745538638411246
Ep5,andor,0.01745538638411246
Ep5,almost,0.01745538638411246
Ep5,felt,0.01745538638411246
Ep5,action,0.01745538638411246
Ep5,cool,0.01745538638411246
Ep5,honestly,0.01745538638411246
Ep5,rest,0.01745538638411246
Ep5,testicle,0.01745538638411246
Ep5,interesting,0.01866548172018978
Ep5,instead,0.01866548172018978
Ep5,final,0.01866548172018978
Ep5,barely,0.01866548172018978
Ep5,sad,0.01866548172018978
Ep5,without,0.01866548172018978
Ep5,less,0.01866548172018978
Ep5,absolutely,0.01866548172018978
Ep5,might,0.01866548172018978
Ep5,softhenic,0.018955760303662448
Ep5,cook,0.018955760303662448
Ep5,anticipation,0.018955760303662448
Ep5,trailer,0.018955760303662448
Ep5,mention,0.019972484252141834
Ep5,keep,0.019972484252141834
Ep5,completely,0.019972484252141834
Ep5,maybe,0.019972484252141834
Ep5,quality,0.019972484252141834
Ep5,insane,0.019972484252141834
Ep5,course,0.019972484252141834
Ep5,peak,0.019972484252141834
Ep5,new,0.019972484252141834
Ep5,entire,0.019972484252141834
Ep5,okay,0.019972484252141834
Ep5,favorite,0.019972484252141834
Ep5,feeling,0.021393276893214366
Ep5,brother,0.021393276893214366
Ep5,sense,0.021393276893214366
Ep5,tbh,0.021393276893214366
Ep5,mind,0.021393276893214366
Ep5,perfect,0.021393276893214366
Ep5,saes,0.021393276893214366
Ep5,line,0.021393276893214366
Ep5,work,0.021393276893214366
Ep5,reason,0.021393276893214366
Ep5,supposed,0.021393276893214366
Ep5,sick,0.021393276893214366
Ep5,yoichi,0.021393276893214366
Ep5,oliver,0.021393276893214366
Ep5,movie,0.022949579146670538
Ep5,rins,0.022949579146670538
Ep5,happy,0.022949579146670538
Ep5,given,0.022949579146670538
Ep5,understand,0.022949579146670538
Ep5,btw,0.022949579146670538
Ep5,surprise,0.022949579146670538
Ep5,focus,0.022949579146670538
Ep5,af,0.022949579146670538
Ep5,however,0.022949579146670538
Ep5,close,0.022949579146670538
Ep5,first,0.024493221867558816
Ep5,hyped,0.024493221867558816
Ep5,little,0.024493221867558816
Ep5,always,0.024493221867558816
Ep5,last,0.024493221867558816
Ep5,mal,0.024493221867558816
Ep5,frame,0.024493221867558816
Ep5,far,0.024493221867558816
Ep5,boy,0.024493221867558816
Ep5,give,0.024493221867558816
Ep5,definitely,0.024493221867558816
Ep5,nothing,0.024493221867558816
Ep5,obvious,0.024669991470728903
Ep5,arent,0.024669991470728903
Ep5,hilarious,0.024669991470728903
Ep5,surprised,0.024669991470728903
Ep5,case,0.024669991470728903
Ep5,fine,0.024669991470728903
Ep5,fully,0.024669991470728903
Ep5,couldnt,0.024669991470728903
Ep5,ofc,0.024669991470728903
Ep5,expected,0.024669991470728903
Ep5,karasu,0.024669991470728903
Ep5,loved,0.026183079576168687
Ep5,want,0.026183079576168687
Ep5,take,0.026183079576168687
Ep5,theyre,0.026183079576168687
Ep5,make,0.026183079576168687
Ep5,kind,0.026183079576168687
Ep5,enjoy,0.026183079576168687
Ep5,start,0.026183079576168687
Ep5,done,0.026183079576168687
Ep5,side,0.026183079576168687
Ep5,opponent,0.026593248820439827
Ep5,stage,0.026593248820439827
Ep5,omg,0.026593248820439827
Ep5,showed,0.026593248820439827
Ep5,image,0.026593248820439827
Ep5,needed,0.026593248820439827
Ep5,doubt,0.026593248820439827
Ep5,changed,0.026593248820439827
Ep5,personality,0.026593248820439827
Ep5,hold,0.026593248820439827
Ep5,note,0.026593248820439827
Ep5,job,0.026593248820439827
Ep5,wanting,0.026593248820439827
Ep5,aka,0.026593248820439827
Ep5,pure,0.026593248820439827
Ep5,sport,0.02799822258028467
Ep5,bro,0.02799822258028467
Ep5,top,0.02799822258028467
Ep5,playing,0.02799822258028467
Ep5,series,0.02799822258028467
Ep5,wasnt,0.02799822258028467
Ep5,dude,0.02799822258028467
Ep5,day,0.02799822258028467
Ep5,xd,0.02799822258028467
Ep5,exciting,0.02799822258028467
Ep5,probably,0.02799822258028467
Ep5,theyve,0.02877365817099752
Ep5,buildup,0.02877365817099752
Ep5,defender,0.02877365817099752
Ep5,position,0.02877365817099752
Ep5,member,0.02877365817099752
Ep5,introduced,0.02877365817099752
Ep5,extremely,0.02877365817099752
Ep5,beat,0.02877365817099752
Ep5,prove,0.02877365817099752
Ep5,behind,0.02877365817099752
Ep5,seriously,0.02995872637821275
Ep5,fucking,0.02995872637821275
Ep5,upcoming,0.02995872637821275
Ep5,forward,0.02995872637821275
Ep5,gave,0.02995872637821275
Ep5,looking,0.02995872637821275
Ep5,others,0.02995872637821275
Ep5,giving,0.02995872637821275
Ep5,chigiri,0.031290756039026896
Ep5,building,0.031290756039026896
Ep5,front,0.031290756039026896
Ep5,random,0.031290756039026896
Ep5,key,0.031290756039026896
Ep5,keeping,0.031290756039026896
Ep5,goalkeeper,0.031290756039026896
Ep5,normal,0.031290756039026896
Ep5,excitement,0.031290756039026896
Ep5,either,0.03208991533982155
Ep5,full,0.03208991533982155
Ep5,arc,0.03208991533982155
Ep5,yall,0.03208991533982155
Ep5,starting,0.03208991533982155
Ep5,run,0.03208991533982155
Ep5,additional,0.03265762915674509
Ep5,end,0.03265762915674509
Ep5,since,0.03265762915674509
Ep5,list,0.03265762915674509
Ep5,lmao,0.03265762915674509
Ep5,though,0.03265762915674509
Ep5,level,0.03265762915674509
Ep5,least,0.03265762915674509
Ep5,bad,0.03265762915674509
Ep5,man,0.03265762915674509
Ep5,come,0.03265762915674509
Ep5,part,0.03265762915674509
Ep5,tryout,0.0342678509335556
Ep5,join,0.0342678509335556
Ep5,agree,0.03442436872000581
Ep5,quite,0.03442436872000581
Ep5,striker,0.03491077276822492
Ep5,already,0.03491077276822492
Ep5,put,0.03491077276822492
Ep5,point,0.03491077276822492
Ep5,two,0.03491077276822492
Ep5,he,0.03491077276822492
Ep5,moment,0.03491077276822492
Ep5,wild,0.037004987206093354
Ep5,considering,0.037004987206093354
Ep5,nagi,0.03733096344037956
Ep5,big,0.03733096344037956
Ep5,change,0.03733096344037956
Ep5,family,0.037911520607324896
Ep5,king,0.03988987323065974
Ep5,extra,0.03994496850428367
Ep5,amazing,0.03994496850428367
Ep5,bachira,0.03994496850428367
Ep5,find,0.03994496850428367
Ep5,shit,0.04082203644593136
Ep5,pretty,0.04082203644593136
Ep5,wait,0.04082203644593136
Ep5,soccer,0.04082203644593136
Ep5,player,0.04082203644593136
Ep5,bit,0.04082203644593136
Ep5,getting,0.04082203644593136
Ep5,ep,0.04082203644593136
Ep5,right,0.04082203644593136
Ep5,go,0.04082203644593136
Ep5,going,0.04082203644593136
Ep5,actually,0.04082203644593136
Ep5,expect,0.04278655378642873
Ep5,aiku,0.04278655378642873
Ep5,itoshi,0.04278655378642873
Ep5,locked,0.04316048725649627
Ep5,challenge,0.04316048725649627
Ep5,gagamaru,0.04316048725649627
Ep5,never,0.043638465960281154
Ep5,hope,0.043638465960281154
Ep5,isnt,0.043638465960281154
Ep5,especially,0.043638465960281154
Ep5,need,0.043638465960281154
Ep5,another,0.043638465960281154
Ep5,guy,0.04666370430047445
Ep5,made,0.04666370430047445
Ep5,egoist,0.046936134058540344
Ep5,yeah,0.04898644373511763
Ep5,doesnt,0.04898644373511763
Ep5,get,0.04898644373511763
Ep5,back,0.04898644373511763
Ep5,better,0.04898644373511763
Ep5,think,0.04898644373511763
Ep5,scene,0.04898644373511763
Ep5,still,0.04898644373511763
Ep5,state,0.049339982941457805
Ep5,atrocious,0.05140177640033341
Ep5,speech,0.05140177640033341
Ep5,niko,0.05140177640033341
Ep5,show,0.052366159152337374
Ep5,gonna,0.052366159152337374
Ep5,people,0.052366159152337374
Ep5,someone,0.052366159152337374
Ep5,seeing,0.052366159152337374
Ep5,seems,0.052366159152337374
Ep5,football,0.052366159152337374
Ep5,coming,0.05348319223303592
Ep5,aside,0.05348319223303592
Ep5,fact,0.05348319223303592
Ep5,glam,0.05686728091098734
Ep5,would,0.0571508510243039
Ep5,best,0.0571508510243039
Ep5,look,0.0571508510243039
Ep5,cant,0.0571508510243039
Ep5,mean,0.0571508510243039
Ep5,game,0.0571508510243039
Ep5,stay,0.05754731634199504
Ep5,tho,0.06109385234439361
Ep5,lot,0.06109385234439361
Ep5,character,0.06531525831349018
Ep5,dont,0.06531525831349018
Ep5,hype,0.06531525831349018
Ep5,anime,0.06531525831349018
Ep5,xi,0.0685357018671112
Ep5,picked,0.0685357018671112
Ep5,sure,0.06982154553644984
Ep5,something,0.06982154553644984
Ep5,much,0.07347966560267645
Ep5,even,0.07347966560267645
Ep5,one,0.07347966560267645
Ep5,didnt,0.07347966560267645
Ep5,know,0.07347966560267645
Ep5,face,0.07466192688075912
Ep5,got,0.08164407289186272
Ep5,time,0.08164407289186272
Ep5,japan,0.08399466774085403
Ep5,selection,0.08566962733388901
Ep5,sub,0.08634497014755116
Ep5,also,0.08727693192056231
Ep5,way,0.08980848018104899
Ep5,feel,0.08980848018104899
Ep5,lol,0.08980848018104899
Ep5,flow,0.09626974601946466
Ep5,isagi,0.09797288747023526
Ep5,really,0.09797288747023526
Ep5,reo,0.09986242126070917
Ep5,chosen,0.10280355280066682
Ep5,see,0.10613729475942153
Ep5,well,0.10613729475942153
Ep5,im,0.10613729475942153
Ep5,rin,0.10613729475942153
Ep5,good,0.1143017020486078
Ep5,ego,0.12132563118123359
Ep5,play,0.13063051662698036
Ep5,blue,0.13879492391616663
Ep5,animation,0.1469593312053529
Ep5,barou,0.1491722644533585
Ep5,lock,0.15512373849453917
Ep5,sae,0.17732207634180291
Ep5,team,0.17961696036209798
Ep5,episode,0.22043899680802934
Ep5,match,0.2286034040972156
Ep5,shidou,0.2612610332539607
Ep5,like,0.2939186624107058
Ep6,update,0.004739458353081104
Ep6,behold,0.004739458353081104
Ep6,kekeke,0.004739458353081104
Ep6,mistake,0.004739458353081104
Ep6,topic,0.004739458353081104
Ep6,candy,0.004739458353081104
Ep6,bunkasai,0.004739458353081104
Ep6,ranked,0.004739458353081104
Ep6,httpsimgurcomaxhyxqt,0.004739458353081104
Ep6,httpsimgurcomauiueljd,0.004739458353081104
Ep6,httpsimgurcomatzbq,0.004739458353081104
Ep6,ticket,0.004739458353081104
Ep6,nothing,0.004739458353081104
Ep6,httpsimgurcomarsqzlso,0.004739458353081104
Ep6,httpsimgurcomaopmbp,0.004739458353081104
Ep6,httpsimgurcomansutgkk,0.004739458353081104
Ep6,httpsimgurcomannzke,0.004739458353081104
Ep6,httpsimgurcomamanrqo,0.004739458353081104
Ep6,salvation,0.004739458353081104
Ep6,repetitive,0.004739458353081104
Ep6,fmmatron,0.004739458353081104
Ep6,wont,0.004739458353081104
Ep6,mal,0.004739458353081104
Ep6,malbadge,0.004739458353081104
Ep6,almost,0.005066447194152986
Ep6,abusive,0.005066447194152986
Ep6,sensitive,0.005066447194152986
Ep6,seek,0.005066447194152986
Ep6,likely,0.005066447194152986
Ep6,please,0.005066447194152986
Ep6,enough,0.005066447194152986
Ep6,fatamorganacalledworldthing,0.005066447194152986
Ep6,side,0.005066447194152986
Ep6,posted,0.005066447194152986
Ep6,overall,0.005066447194152986
Ep6,harassing,0.005066447194152986
Ep6,oh,0.005066447194152986
Ep6,offline,0.005066447194152986
Ep6,derogatory,0.005066447194152986
Ep6,devolve,0.005066447194152986
Ep6,brazilian,0.005066447194152986
Ep6,awesomeness,0.005066447194152986
Ep6,controversial,0.005066447194152986
Ep6,hide,0.005066447194152986
Ep6,never,0.005066447194152986
Ep6,andor,0.005066447194152986
Ep6,newbie,0.005066447194152986
Ep6,able,0.005417678841806846
Ep6,somehow,0.005417678841806846
Ep6,wouldnt,0.005417678841806846
Ep6,funny,0.005417678841806846
Ep6,change,0.005417678841806846
Ep6,absolutely,0.005417678841806846
Ep6,instead,0.005417678841806846
Ep6,anyway,0.005417678841806846
Ep6,become,0.005417678841806846
Ep6,without,0.005417678841806846
Ep6,course,0.005797037921293416
